age,goal_time_minutes,goal_distance_km,experience_encoded,race_terrain_encoded,weeks_of_training,avg_weekly_miles_last_12w,peak_weekly_miles,avg_training_pace_min_per_mile,longest_run_miles,num_runs_20_plus,pct_miles_road,pct_miles_trail,pct_miles_track,adherence_pct,days_to_race,negative_sentiment_rate,actual_finish_time_minutes,met_goal
40.0,35.0,5.0,1.0,0.0,14.0,18.43,26.48,9.355,7.11,0.0,59.6,29.83,10.57,64.82,28.0,0.1915,37.99,0.0
28.0,208.0,21.0975,0.0,0.0,19.0,32.99,49.81,9.632,13.67,0.0,58.01,17.18,24.81,73.13,64.0,0.5431,183.4,1.0
51.0,106.0,21.0975,0.0,0.0,11.0,31.8,45.65,8.822,9.05,0.0,71.78,24.51,3.71,100.0,31.0,0.488,125.82,0.0
49.0,72.0,10.0,2.0,0.0,9.0,18.95,28.99,7.661,9.66,0.0,51.4,29.04,19.55,86.59,60.0,0.0484,72.09,1.0
32.0,312.0,42.195,0.0,0.0,15.0,22.24,30.7,12.051,13.49,2.0,68.25,23.61,8.14,83.94,91.0,0.0618,274.82,1.0
39.0,57.0,10.0,0.0,0.0,9.0,14.17,16.41,11.939,7.83,0.0,77.57,3.1,19.33,73.36,27.0,0.3745,65.94,0.0
31.0,112.0,21.0975,0.0,0.0,11.0,25.8,35.75,10.441,13.45,0.0,60.66,14.53,24.81,62.22,76.0,0.234,132.36,0.0
44.0,138.0,21.0975,2.0,0.0,14.0,29.61,36.31,7.353,13.04,0.0,56.93,21.57,21.49,96.92,71.0,0.2026,153.81,0.0
51.0,92.0,10.0,0.0,0.0,13.0,18.78,26.95,12.076,7.88,0.0,46.81,36.64,16.55,82.27,82.0,0.1882,89.78,1.0
33.0,121.0,21.0975,2.0,1.0,14.0,17.84,20.32,8.977,13.63,0.0,49.13,35.16,15.71,90.44,60.0,0.125,141.52,0.0
32.0,73.0,10.0,1.0,0.0,8.0,17.94,28.65,8.687,6.22,0.0,70.14,5.79,24.07,93.33,71.0,0.3441,78.04,0.0
45.0,188.0,42.195,0.0,1.0,23.0,27.18,32.0,10.464,15.42,3.0,55.89,38.32,5.78,73.44,67.0,0.1152,238.65,0.0
52.0,164.0,21.0975,1.0,1.0,14.0,30.59,42.84,8.004,15.01,0.0,57.9,29.92,12.18,81.04,72.0,0.2219,183.83,0.0
34.0,86.0,10.0,0.0,0.0,11.0,24.75,29.06,9.803,6.81,0.0,56.62,21.01,22.36,81.23,85.0,0.2617,93.18,1.0
36.0,65.0,10.0,1.0,0.0,13.0,29.09,35.7,7.733,6.92,0.0,45.88,31.95,22.17,94.78,36.0,0.1098,63.1,1.0
27.0,205.0,21.0975,2.0,0.0,10.0,26.07,33.48,7.851,10.92,0.0,97.44,0.0,2.56,74.93,68.0,0.3906,177.48,1.0
22.0,67.0,10.0,0.0,1.0,10.0,26.74,34.51,8.45,9.49,0.0,48.65,40.97,10.37,93.23,55.0,0.3849,75.53,0.0
33.0,350.0,42.195,2.0,0.0,12.0,57.9,66.02,6.5,21.01,2.0,60.37,33.95,5.68,79.22,80.0,0.2205,215.55,1.0
47.0,143.0,21.0975,0.0,1.0,19.0,19.23,28.86,11.431,11.45,0.0,68.87,24.6,6.53,95.36,76.0,0.2311,158.12,0.0
55.0,376.0,42.195,0.0,1.0,22.0,22.97,28.03,10.377,15.63,4.0,51.88,36.75,11.37,58.9,48.0,0.2817,339.85,1.0
44.0,415.0,42.195,1.0,2.0,16.0,56.11,61.07,6.656,19.96,2.0,74.94,17.77,7.29,96.38,39.0,0.09,251.44,1.0
49.0,96.0,21.0975,0.0,0.0,18.0,21.3,27.16,10.256,12.66,0.0,50.5,28.36,21.13,73.19,69.0,0.1655,129.61,0.0
48.0,30.0,5.0,0.0,1.0,10.0,18.94,26.63,8.349,4.28,0.0,53.99,42.94,3.07,100.0,48.0,0.3057,41.32,0.0
27.0,148.0,21.0975,1.0,0.0,17.0,28.86,37.01,9.643,11.16,0.0,73.48,12.03,14.48,86.58,40.0,0.1622,160.16,0.0
32.0,318.0,42.195,1.0,0.0,20.0,45.7,61.33,7.133,21.25,1.0,61.1,32.86,6.04,88.51,63.0,0.3317,260.91,1.0
55.0,147.0,21.0975,0.0,0.0,12.0,30.48,45.76,9.588,13.47,0.0,73.16,16.84,10.0,72.99,40.0,0.2808,156.25,1.0
29.0,193.0,21.0975,1.0,0.0,15.0,35.71,49.23,8.017,14.34,0.0,58.1,25.82,16.09,73.67,49.0,0.1818,170.04,1.0
41.0,44.0,5.0,1.0,1.0,9.0,21.82,27.03,8.366,8.74,0.0,19.0,63.46,17.54,71.71,56.0,0.3043,51.6,0.0
40.0,70.0,10.0,0.0,0.0,14.0,16.45,25.6,10.75,8.92,0.0,69.99,22.04,7.97,91.66,59.0,0.1757,75.26,1.0
27.0,24.0,5.0,2.0,0.0,8.0,17.79,20.78,7.679,8.37,0.0,42.46,38.6,18.94,68.22,72.0,0.2592,29.0,0.0
41.0,196.0,21.0975,1.0,0.0,13.0,26.03,29.53,8.589,15.63,0.0,93.38,6.26,0.36,95.14,82.0,0.2285,188.87,1.0
48.0,27.0,5.0,0.0,1.0,6.0,10.2,14.74,13.094,7.05,0.0,49.67,39.09,11.24,100.0,62.0,0.144,36.98,0.0
31.0,35.0,5.0,0.0,0.0,14.0,22.29,26.65,9.966,7.16,0.0,56.42,23.55,20.03,80.27,28.0,0.1819,40.13,0.0
55.0,118.0,21.0975,1.0,0.0,17.0,25.18,36.71,8.006,10.71,0.0,56.2,28.84,14.96,83.79,47.0,0.0952,139.49,0.0
34.0,203.0,21.0975,0.0,2.0,18.0,20.84,31.14,10.827,9.43,0.0,55.15,20.98,23.87,73.6,41.0,0.0717,180.46,1.0
42.0,109.0,21.0975,0.0,2.0,13.0,18.62,25.84,11.316,12.95,0.0,96.92,0.0,3.08,76.57,26.0,0.2835,142.61,0.0
53.0,28.0,5.0,2.0,2.0,6.0,8.2,10.11,9.659,6.87,0.0,66.65,13.95,19.41,76.95,58.0,0.163,36.1,0.0
54.0,224.0,42.195,2.0,2.0,23.0,41.98,54.84,6.5,21.26,3.0,91.86,1.04,7.09,91.27,29.0,0.1964,176.65,1.0
48.0,69.0,10.0,0.0,0.0,13.0,18.39,24.69,11.835,11.36,0.0,72.36,11.21,16.43,82.95,74.0,0.0672,78.41,0.0
28.0,172.0,21.0975,1.0,0.0,14.0,13.72,20.04,9.144,14.17,0.0,76.65,4.82,18.53,85.7,26.0,0.1607,159.52,1.0
38.0,45.0,10.0,1.0,0.0,14.0,29.02,33.52,6.937,6.27,0.0,57.66,24.88,17.46,100.0,86.0,0.0187,49.91,0.0
46.0,95.0,21.0975,1.0,2.0,18.0,18.13,22.42,10.029,13.99,0.0,75.45,10.24,14.31,99.58,36.0,0.293,123.96,0.0
43.0,252.0,42.195,0.0,0.0,18.0,22.91,29.35,10.306,19.97,0.0,75.6,23.21,1.19,74.88,76.0,0.1091,279.58,0.0
48.0,45.0,5.0,1.0,2.0,12.0,18.88,27.84,8.299,7.21,0.0,72.74,4.51,22.75,43.3,91.0,0.1021,45.9,1.0
50.0,402.0,42.195,2.0,0.0,20.0,42.6,51.2,6.5,18.12,3.0,68.39,16.12,15.49,99.21,42.0,0.1048,278.65,1.0
32.0,25.0,5.0,1.0,0.0,6.0,21.81,28.26,8.486,5.8,0.0,48.43,31.77,19.79,97.07,90.0,0.2531,30.5,1.0
49.0,26.0,5.0,0.0,1.0,10.0,14.29,23.48,10.223,8.2,0.0,58.44,28.64,12.92,69.02,70.0,0.2567,37.24,0.0
55.0,92.0,10.0,0.0,0.0,10.0,16.15,20.15,10.625,6.45,0.0,81.49,10.43,8.08,91.45,28.0,0.1129,92.63,1.0
36.0,416.0,42.195,2.0,0.0,13.0,27.22,36.33,9.291,17.23,3.0,36.65,41.61,21.74,72.39,35.0,0.1406,305.38,1.0
53.0,94.0,10.0,1.0,0.0,10.0,19.06,23.27,7.994,8.44,0.0,54.32,21.13,24.55,53.77,31.0,0.5219,88.27,1.0
50.0,382.0,42.195,0.0,0.0,24.0,39.04,51.42,9.535,20.81,3.0,69.67,14.03,16.3,96.51,36.0,0.1752,276.32,1.0
26.0,194.0,21.0975,0.0,2.0,10.0,22.5,29.97,12.753,10.01,0.0,65.2,21.99,12.81,79.18,66.0,0.284,187.74,1.0
32.0,291.0,42.195,0.0,0.0,18.0,27.99,33.36,10.891,20.64,3.0,42.21,39.77,18.01,81.15,47.0,0.0202,289.37,1.0
53.0,251.0,42.195,0.0,1.0,21.0,38.67,47.4,10.216,21.71,0.0,50.03,44.99,4.98,76.0,67.0,0.0669,284.73,0.0
27.0,36.0,5.0,1.0,1.0,14.0,14.1,16.67,9.594,5.13,0.0,28.71,67.2,4.09,72.11,84.0,0.0459,39.98,0.0
40.0,283.0,42.195,1.0,1.0,20.0,46.54,50.88,8.143,20.18,3.0,43.77,33.85,22.38,70.42,46.0,0.2028,235.01,0.0
24.0,62.0,10.0,1.0,0.0,11.0,16.65,19.7,9.569,6.46,0.0,80.26,11.75,7.99,83.73,87.0,0.1111,69.27,0.0
46.0,180.0,21.0975,0.0,0.0,18.0,40.91,45.91,7.667,11.99,0.0,51.39,27.51,21.1,83.27,60.0,0.2534,176.76,1.0
28.0,103.0,21.0975,1.0,0.0,12.0,24.69,37.31,9.068,15.41,0.0,72.2,27.5,0.3,69.42,50.0,0.1799,114.97,0.0
37.0,137.0,21.0975,1.0,0.0,18.0,29.65,33.23,8.119,11.4,0.0,42.19,35.44,22.36,80.09,61.0,0.3702,149.9,0.0
43.0,19.0,5.0,0.0,0.0,14.0,9.79,12.75,10.395,7.72,0.0,56.51,22.13,21.36,63.17,75.0,0.0803,28.58,0.0
42.0,34.0,5.0,0.0,0.0,9.0,12.05,15.97,10.836,8.68,0.0,67.71,14.83,17.46,80.11,82.0,0.4651,36.82,0.0
35.0,174.0,21.0975,1.0,2.0,16.0,37.56,49.89,7.892,9.37,0.0,42.07,36.06,21.86,76.3,26.0,0.2138,154.87,1.0
25.0,130.0,21.0975,0.0,0.0,11.0,21.26,27.77,10.723,12.91,0.0,59.7,20.89,19.4,62.74,49.0,0.1931,153.99,0.0
35.0,293.0,42.195,0.0,0.0,17.0,32.29,36.38,9.799,12.95,1.0,59.63,27.31,13.06,76.95,74.0,0.1971,274.54,0.0
48.0,135.0,21.0975,0.0,1.0,18.0,32.06,41.17,9.177,10.59,0.0,50.99,40.99,8.02,81.89,72.0,0.2635,154.73,0.0
27.0,264.0,42.195,2.0,1.0,18.0,41.09,46.15,7.995,12.89,3.0,43.04,42.81,14.15,79.61,52.0,0.1178,233.24,1.0
42.0,96.0,21.0975,2.0,0.0,19.0,19.09,25.45,9.882,14.16,0.0,77.73,14.68,7.59,89.93,83.0,0.3315,116.24,0.0
43.0,63.0,10.0,0.0,0.0,12.0,24.55,33.08,11.404,11.36,0.0,68.05,31.16,0.79,56.49,87.0,0.2622,70.99,0.0
51.0,136.0,21.0975,0.0,0.0,19.0,23.26,26.44,11.081,8.07,0.0,72.2,7.8,20.0,69.76,82.0,0.0706,157.11,0.0
54.0,416.0,42.195,1.0,0.0,18.0,57.49,64.06,6.5,20.02,2.0,67.13,30.03,2.84,91.46,57.0,0.2459,280.88,1.0
55.0,42.0,5.0,0.0,0.0,13.0,16.6,21.41,10.643,6.82,0.0,75.84,14.99,9.17,94.35,71.0,0.1948,42.97,1.0
37.0,132.0,21.0975,0.0,1.0,16.0,41.17,48.72,10.541,12.86,0.0,12.62,71.56,15.82,79.27,56.0,0.1935,151.94,0.0
47.0,90.0,10.0,2.0,0.0,16.0,17.36,27.2,8.099,11.54,0.0,67.3,18.48,14.22,85.54,52.0,0.3599,84.16,1.0
45.0,194.0,42.195,1.0,0.0,15.0,22.54,30.36,8.872,19.55,2.0,50.21,26.17,23.62,93.5,36.0,0.1561,241.4,0.0
37.0,403.0,42.195,1.0,1.0,14.0,31.82,41.41,8.974,18.29,0.0,77.06,10.26,12.68,73.48,31.0,0.1272,318.11,1.0
51.0,193.0,42.195,0.0,0.0,13.0,29.74,37.42,9.823,20.02,2.0,43.53,32.02,24.45,95.66,50.0,0.0538,218.0,0.0
23.0,195.0,21.0975,0.0,0.0,20.0,25.84,37.7,8.702,10.97,0.0,43.75,39.55,16.7,77.26,65.0,0.0878,195.92,1.0
36.0,64.0,10.0,1.0,0.0,13.0,15.41,19.24,9.485,10.08,0.0,70.24,21.88,7.88,94.04,74.0,0.1951,70.65,0.0
47.0,123.0,21.0975,1.0,0.0,16.0,33.09,38.12,9.107,8.72,0.0,53.01,26.78,20.21,76.18,89.0,0.2712,143.95,0.0
31.0,23.0,5.0,0.0,2.0,7.0,9.86,15.22,10.909,4.09,0.0,71.78,27.54,0.68,69.41,90.0,0.256,29.99,0.0
32.0,395.0,42.195,0.0,2.0,22.0,45.62,62.23,9.37,13.65,2.0,83.86,6.0,10.13,66.26,87.0,0.3646,323.25,1.0
27.0,45.0,5.0,0.0,1.0,12.0,11.39,14.45,10.075,5.99,0.0,40.11,52.68,7.21,93.45,76.0,0.0746,48.74,1.0
51.0,45.0,5.0,0.0,0.0,14.0,9.16,12.02,10.189,5.33,0.0,60.77,25.09,14.14,67.29,80.0,0.222,43.32,1.0
45.0,114.0,21.0975,2.0,0.0,10.0,24.79,33.83,8.891,9.29,0.0,56.51,25.1,18.39,92.66,77.0,0.2039,145.68,0.0
35.0,123.0,21.0975,1.0,0.0,19.0,21.33,28.92,9.513,15.0,0.0,53.5,28.02,18.47,93.54,24.0,0.2422,141.4,0.0
22.0,24.0,5.0,1.0,0.0,11.0,12.68,15.12,8.622,6.77,0.0,66.3,13.13,20.57,80.73,78.0,0.1578,28.69,0.0
54.0,21.0,5.0,0.0,2.0,9.0,20.04,24.35,10.407,7.74,0.0,63.19,16.09,20.73,63.12,38.0,0.1329,30.13,0.0
36.0,38.0,5.0,1.0,1.0,14.0,23.58,28.59,8.073,5.09,0.0,56.31,31.06,12.62,71.11,88.0,0.209,47.12,0.0
42.0,269.0,42.195,0.0,0.0,15.0,46.24,65.24,7.817,14.1,3.0,69.84,21.22,8.94,92.48,88.0,0.1063,215.39,1.0
26.0,21.0,5.0,0.0,0.0,11.0,20.8,27.85,10.533,6.66,0.0,78.22,19.02,2.76,91.1,44.0,0.0968,29.64,0.0
25.0,270.0,42.195,0.0,2.0,21.0,34.24,45.38,10.099,18.73,0.0,94.94,1.16,3.91,98.78,71.0,0.0872,251.05,1.0
39.0,27.0,5.0,1.0,2.0,13.0,8.95,13.26,10.228,6.85,0.0,67.98,13.25,18.77,92.17,60.0,0.1312,34.62,0.0
43.0,208.0,42.195,0.0,2.0,24.0,42.8,60.57,9.096,17.19,3.0,76.5,14.3,9.21,82.28,23.0,0.1735,235.19,0.0
48.0,78.0,10.0,1.0,0.0,16.0,24.35,28.23,8.553,7.49,0.0,82.27,16.21,1.52,87.29,24.0,0.0692,75.43,1.0
42.0,391.0,42.195,1.0,0.0,15.0,38.0,40.96,8.965,12.47,0.0,88.93,5.72,5.35,59.07,62.0,0.1174,317.63,1.0
44.0,95.0,21.0975,0.0,0.0,18.0,15.81,21.06,10.152,13.51,0.0,71.52,23.08,5.4,72.17,91.0,0.0546,121.9,0.0
22.0,175.0,21.0975,1.0,1.0,10.0,34.7,48.68,7.166,9.67,0.0,31.3,61.16,7.54,57.33,42.0,0.1682,163.09,1.0
33.0,212.0,42.195,1.0,2.0,14.0,30.15,38.28,8.502,15.87,3.0,89.81,1.55,8.64,82.29,54.0,0.1423,210.28,1.0
50.0,92.0,10.0,1.0,0.0,8.0,26.71,32.96,9.329,10.64,0.0,64.04,19.91,16.05,76.11,89.0,0.2089,88.38,1.0
31.0,32.0,5.0,0.0,1.0,10.0,20.08,24.94,11.345,7.25,0.0,36.81,43.15,20.04,81.91,63.0,0.0874,41.59,0.0
31.0,327.0,42.195,2.0,0.0,21.0,38.3,54.02,7.557,21.1,1.0,60.26,23.98,15.76,98.29,87.0,0.4316,250.71,1.0
54.0,73.0,10.0,0.0,1.0,8.0,26.23,30.47,9.946,6.11,0.0,21.05,55.28,23.67,92.37,75.0,0.1053,82.79,0.0
32.0,367.0,42.195,2.0,0.0,16.0,39.91,48.75,7.599,17.37,3.0,78.43,17.07,4.5,73.99,74.0,0.2647,266.49,1.0
31.0,79.0,10.0,0.0,2.0,13.0,19.48,26.75,11.093,7.74,0.0,73.37,14.81,11.83,88.38,66.0,0.1345,86.07,1.0
54.0,70.0,10.0,1.0,0.0,8.0,15.11,19.95,10.044,6.08,0.0,60.45,19.93,19.62,68.37,91.0,0.2379,73.76,0.0
29.0,201.0,21.0975,1.0,0.0,15.0,36.62,42.1,9.405,14.6,0.0,94.01,1.03,4.96,84.93,23.0,0.0725,181.56,1.0
43.0,305.0,42.195,1.0,0.0,16.0,36.23,43.44,8.332,16.34,4.0,58.99,21.02,19.99,99.76,83.0,0.0758,255.15,1.0
53.0,156.0,21.0975,0.0,0.0,16.0,22.15,29.88,9.796,9.53,0.0,66.16,25.11,8.74,79.94,33.0,0.1342,152.58,1.0
49.0,209.0,42.195,2.0,0.0,17.0,25.63,32.05,7.447,12.5,3.0,32.96,43.28,23.76,99.78,49.0,0.1359,229.15,0.0
55.0,62.0,10.0,1.0,0.0,10.0,23.49,36.43,6.974,11.72,0.0,66.48,17.77,15.76,71.06,64.0,0.1779,61.96,1.0
45.0,187.0,42.195,1.0,0.0,24.0,37.42,51.86,7.564,15.76,2.0,58.84,34.47,6.69,79.8,51.0,0.1654,205.18,0.0
47.0,105.0,21.0975,1.0,2.0,10.0,30.78,40.55,8.479,9.33,0.0,64.26,33.8,1.95,63.23,38.0,0.1455,132.29,0.0
32.0,181.0,21.0975,0.0,0.0,12.0,20.61,28.46,12.222,14.11,0.0,89.03,5.33,5.64,89.28,61.0,0.1832,167.39,1.0
31.0,187.0,21.0975,0.0,0.0,10.0,24.32,28.93,11.038,13.61,0.0,71.86,12.48,15.66,64.67,22.0,0.0724,183.57,1.0
51.0,122.0,21.0975,0.0,0.0,16.0,23.93,26.26,12.547,8.86,0.0,46.22,29.87,23.91,97.9,63.0,0.1645,141.77,0.0
55.0,156.0,21.0975,0.0,0.0,16.0,21.37,26.82,9.747,9.68,0.0,71.49,10.83,17.68,99.64,74.0,0.3995,161.57,1.0
28.0,111.0,21.0975,1.0,0.0,20.0,21.16,29.08,9.282,14.84,0.0,85.91,12.18,1.9,71.52,37.0,0.0634,127.78,0.0
42.0,184.0,21.0975,0.0,2.0,16.0,29.76,32.71,10.716,15.17,0.0,59.24,30.17,10.59,81.56,77.0,0.0945,185.45,0.0
28.0,41.0,5.0,0.0,0.0,9.0,17.2,23.38,10.089,4.37,0.0,77.37,17.42,5.21,85.17,45.0,0.1047,42.26,1.0
44.0,240.0,42.195,0.0,0.0,18.0,31.8,40.85,10.786,12.81,4.0,55.97,26.68,17.35,73.9,25.0,0.4053,270.42,0.0
32.0,204.0,21.0975,2.0,0.0,18.0,23.08,32.36,7.564,15.97,0.0,46.29,29.91,23.8,84.26,86.0,0.1158,179.6,0.0
42.0,88.0,10.0,0.0,0.0,16.0,23.83,35.03,10.599,7.04,0.0,61.44,29.41,9.14,74.13,74.0,0.3354,91.99,1.0
55.0,73.0,10.0,0.0,1.0,12.0,18.1,20.84,10.694,11.45,0.0,64.16,20.25,15.6,77.87,89.0,0.3156,82.31,0.0
41.0,29.0,5.0,2.0,1.0,6.0,16.08,23.65,8.227,8.67,0.0,42.83,45.44,11.72,74.0,88.0,0.2673,36.46,0.0
22.0,323.0,42.195,1.0,0.0,18.0,28.1,38.68,8.807,14.97,2.0,56.69,25.08,18.22,64.83,38.0,0.193,251.73,1.0
37.0,95.0,21.0975,1.0,0.0,18.0,31.68,39.18,8.179,9.91,0.0,57.11,22.3,20.59,73.19,83.0,0.1935,109.71,0.0
36.0,325.0,42.195,1.0,0.0,13.0,29.99,32.66,9.792,17.49,3.0,63.02,30.36,6.62,91.39,83.0,0.2181,264.92,1.0
23.0,22.0,5.0,1.0,0.0,10.0,16.27,26.13,10.85,8.44,0.0,46.44,29.8,23.76,79.48,47.0,0.0672,28.47,0.0
44.0,22.0,5.0,2.0,0.0,7.0,9.64,11.01,9.263,8.04,0.0,48.2,34.9,16.9,68.44,42.0,0.1575,28.74,0.0
47.0,29.0,5.0,2.0,0.0,14.0,11.0,13.8,9.128,6.18,0.0,63.61,17.4,18.99,79.07,61.0,0.2142,31.1,0.0
37.0,167.0,21.0975,0.0,0.0,16.0,36.63,44.13,9.124,9.61,0.0,84.84,0.57,14.59,79.92,64.0,0.163,165.84,1.0
51.0,206.0,42.195,1.0,0.0,15.0,42.84,56.37,7.344,12.09,2.0,68.6,20.58,10.82,76.38,63.0,0.2156,179.18,1.0
55.0,55.0,10.0,2.0,0.0,12.0,19.27,22.2,8.513,8.77,0.0,83.06,4.43,12.52,85.99,43.0,0.1391,65.1,0.0
36.0,26.0,5.0,0.0,2.0,8.0,16.97,27.2,9.967,6.3,0.0,65.65,25.04,9.31,79.18,64.0,0.185,33.53,0.0
38.0,91.0,10.0,1.0,0.0,15.0,15.43,21.89,10.133,8.33,0.0,63.33,17.67,19.0,76.24,75.0,0.3417,87.24,1.0
46.0,178.0,21.0975,0.0,1.0,15.0,20.62,29.78,11.202,9.01,0.0,68.42,25.9,5.68,92.66,71.0,0.266,186.18,1.0
52.0,59.0,10.0,0.0,0.0,15.0,16.48,25.37,10.582,6.76,0.0,83.46,11.41,5.13,77.5,40.0,0.0808,67.1,0.0
50.0,22.0,5.0,0.0,1.0,7.0,20.84,29.74,10.475,5.38,0.0,60.0,34.65,5.36,65.86,77.0,0.1139,33.15,0.0
39.0,24.0,5.0,2.0,0.0,14.0,21.98,29.68,7.371,5.88,0.0,66.12,17.22,16.66,90.56,53.0,0.1725,31.39,0.0
31.0,80.0,10.0,1.0,0.0,15.0,18.02,27.62,9.495,7.67,0.0,74.87,5.99,19.14,63.33,40.0,0.5843,80.32,1.0
42.0,124.0,21.0975,0.0,0.0,15.0,14.9,22.25,9.356,12.59,0.0,59.32,33.37,7.31,78.8,32.0,0.2833,131.08,1.0
27.0,66.0,10.0,0.0,0.0,11.0,16.1,20.28,11.288,10.56,0.0,74.7,23.15,2.15,97.47,30.0,0.1909,72.67,1.0
40.0,19.0,5.0,2.0,0.0,10.0,18.25,22.76,7.754,7.52,0.0,58.2,40.51,1.29,90.02,31.0,0.0394,26.41,1.0
32.0,354.0,42.195,1.0,0.0,22.0,43.48,57.73,8.555,14.24,4.0,89.79,1.97,8.24,94.25,48.0,0.2431,263.93,1.0
50.0,54.0,10.0,2.0,0.0,8.0,14.95,22.89,7.833,9.96,0.0,48.9,29.1,22.0,66.62,46.0,0.1989,63.32,0.0
46.0,33.0,5.0,0.0,0.0,6.0,6.62,10.4,11.087,6.8,0.0,54.16,25.62,20.22,84.5,37.0,0.1737,35.3,1.0
36.0,419.0,42.195,0.0,1.0,24.0,49.9,62.16,8.636,12.88,3.0,40.05,44.29,15.67,68.85,76.0,0.0666,323.7,1.0
30.0,152.0,21.0975,2.0,2.0,17.0,24.67,31.06,8.201,15.36,0.0,47.69,30.15,22.16,81.71,34.0,0.1012,152.58,1.0
31.0,361.0,42.195,0.0,2.0,19.0,33.25,45.92,10.751,13.95,3.0,65.26,32.77,1.97,63.9,76.0,0.166,308.29,1.0
55.0,66.0,10.0,1.0,0.0,12.0,18.96,27.2,8.842,9.77,0.0,57.54,26.05,16.41,83.32,40.0,0.3006,75.24,0.0
27.0,107.0,21.0975,0.0,2.0,15.0,37.38,41.02,9.925,14.77,0.0,53.23,24.6,22.17,94.88,79.0,0.1692,122.56,0.0
32.0,134.0,21.0975,1.0,0.0,16.0,27.9,35.77,8.915,14.81,0.0,60.61,31.4,7.99,90.35,75.0,0.4475,151.88,0.0
53.0,28.0,5.0,2.0,0.0,10.0,13.92,18.69,6.5,4.19,0.0,65.8,30.2,4.0,86.37,64.0,0.2339,32.4,0.0
47.0,163.0,21.0975,1.0,0.0,12.0,25.91,32.9,8.318,11.62,0.0,75.73,6.15,18.12,83.51,84.0,0.4712,177.23,0.0
52.0,98.0,21.0975,0.0,2.0,19.0,29.44,39.85,9.408,15.98,0.0,53.55,32.64,13.81,85.43,69.0,0.2692,125.34,0.0
39.0,151.0,21.0975,0.0,0.0,14.0,22.29,29.15,11.306,10.4,0.0,67.84,28.05,4.11,81.52,48.0,0.0869,161.44,1.0
25.0,83.0,10.0,0.0,1.0,14.0,29.1,33.5,10.901,6.54,0.0,47.47,42.72,9.81,68.0,28.0,0.1426,92.32,0.0
53.0,36.0,5.0,0.0,0.0,6.0,8.32,10.76,10.568,5.43,0.0,60.43,22.41,17.16,82.81,91.0,0.0918,42.92,0.0
24.0,213.0,42.195,0.0,0.0,24.0,23.13,28.45,10.893,20.61,4.0,58.0,19.66,22.34,100.0,40.0,0.0351,234.56,0.0
51.0,21.0,5.0,0.0,0.0,10.0,21.25,26.36,10.732,7.62,0.0,53.25,40.03,6.72,81.16,54.0,0.2636,26.72,0.0
27.0,335.0,42.195,2.0,0.0,13.0,34.54,37.36,7.924,21.4,2.0,61.71,32.6,5.7,89.6,81.0,0.2876,267.36,1.0
31.0,39.0,5.0,2.0,0.0,12.0,21.27,27.72,7.281,7.67,0.0,80.95,18.74,0.32,79.55,88.0,0.1756,40.19,1.0
47.0,381.0,42.195,0.0,0.0,22.0,25.16,30.48,11.017,16.87,1.0,70.54,11.39,18.07,73.76,28.0,0.1018,316.34,1.0
38.0,160.0,21.0975,0.0,0.0,10.0,25.01,35.24,9.975,14.38,0.0,75.13,17.43,7.44,73.58,82.0,0.2286,144.91,1.0
27.0,180.0,21.0975,0.0,1.0,10.0,15.75,23.73,10.261,15.3,0.0,23.45,57.9,18.65,93.16,39.0,0.1649,180.73,1.0
36.0,289.0,42.195,0.0,0.0,15.0,49.1,69.78,7.054,20.64,3.0,73.17,14.08,12.75,87.03,75.0,0.0766,216.72,1.0
45.0,20.0,5.0,1.0,2.0,13.0,10.82,15.85,9.742,5.63,0.0,93.78,0.0,6.22,88.17,22.0,0.2154,27.03,0.0
34.0,58.0,10.0,2.0,2.0,12.0,18.36,26.23,7.347,9.09,0.0,44.57,32.43,23.0,85.38,90.0,0.5163,68.35,0.0
25.0,38.0,5.0,2.0,0.0,10.0,14.31,18.74,7.482,6.63,0.0,88.21,4.71,7.08,87.95,73.0,0.2061,39.46,1.0
30.0,249.0,42.195,0.0,1.0,18.0,28.86,31.57,11.687,13.64,1.0,23.37,69.96,6.67,71.01,40.0,0.4049,287.9,0.0
44.0,214.0,42.195,0.0,0.0,22.0,29.72,33.08,10.675,12.81,2.0,51.4,35.88,12.72,96.74,65.0,0.2809,260.08,0.0
52.0,37.0,5.0,0.0,1.0,11.0,19.08,23.82,9.04,5.77,0.0,69.94,21.08,8.98,89.58,54.0,0.0727,46.71,0.0
47.0,80.0,10.0,0.0,0.0,16.0,22.78,29.82,10.358,7.59,0.0,70.87,14.89,14.24,57.2,42.0,0.2092,83.57,1.0
30.0,43.0,5.0,2.0,1.0,9.0,19.17,25.84,7.484,8.73,0.0,59.52,32.52,7.96,66.7,88.0,0.413,43.39,1.0
24.0,148.0,21.0975,1.0,0.0,20.0,40.9,46.49,7.979,13.96,0.0,87.04,0.0,12.96,88.12,57.0,0.3594,151.77,1.0
27.0,46.0,10.0,1.0,0.0,9.0,25.63,37.87,9.238,10.17,0.0,56.52,35.34,8.14,100.0,38.0,0.0553,58.86,0.0
44.0,268.0,42.195,0.0,0.0,21.0,39.09,46.37,9.254,13.25,2.0,47.71,43.86,8.43,87.33,65.0,0.2084,268.75,1.0
28.0,136.0,21.0975,1.0,0.0,15.0,17.31,26.12,9.711,15.55,0.0,71.61,21.5,6.89,76.33,30.0,0.1523,136.51,1.0
